file,line,mock_kind,target,area,classification,retained_reason,cleanup_batch,basis,annotation
apps/mobile/src/app/(app)/dictation/review.test.tsx,47,jest.mock,../../../lib/platform-alert,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: wraps RN Alert.alert and Platform.OS — requires native Alert shim
apps/mobile/src/app/(app)/dictation/review.test.tsx,57,jest.mock,../../../hooks/use-dictation-api,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: wraps api-client fetch boundary — needs network stub in unit tests
apps/mobile/src/app/(app)/dictation/review.test.tsx,91,jest.mock,./_layout,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,gc1-allow: layout depends on expo-router Stack and native theme
apps/mobile/src/app/(app)/dictation/text-preview.test.tsx,7,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/(app)/dictation/text-preview.test.tsx,21,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/(app)/dictation/text-preview.test.tsx,35,jest.mock,../../../hooks/use-dictation-api,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: wraps api-client fetch boundary — needs network stub in unit tests
apps/mobile/src/app/(app)/dictation/text-preview.test.tsx,51,jest.mock,./_layout,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,gc1-allow: layout depends on expo-router Stack and native theme — cannot render in JSDOM
apps/mobile/src/app/(app)/dictation/text-preview.test.tsx,61,jest.mock,../../../lib/navigation,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: imports expo-router Router type; goBackOrReplace calls router.back which requires native navigation context
apps/mobile/src/app/(app)/dictation/text-preview.test.tsx,66,jest.mock,../../../lib/platform-alert,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: wraps RN Alert.alert and Platform.OS — requires native Alert shim unavailable in JSDOM
apps/mobile/src/app/(app)/dictation/text-preview.test.tsx,71,jest.mock,../../../lib/theme,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: theme hook requires native ColorScheme unavailable in JSDOM
apps/mobile/src/app/(app)/home.test.tsx,33,jest.mock,../../lib/api-client,Mobile tests,P2,ui-harness-debt: API client mock hides query/error behavior,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: test boundary - avoids real Hono fetch client and network calls
apps/mobile/src/app/(app)/home.test.tsx,42,jest.mock,../../hooks/use-celebration,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: avoids native celebration animation timers and async side effects in render tests
apps/mobile/src/app/(app)/home.test.tsx,58,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/(app)/home.test.tsx,62,jest.mock,../../hooks/use-navigation-contract,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: home.test.tsx pins navigation-contract outputs without mounting the full shell adapter
apps/mobile/src/app/(app)/home.test.tsx,92,jest.mock,../../components/home,Mobile tests,P2,ui-harness-debt: component subtree mock,Opportunistic mobile cleanup,mobile-internal-target,gc1-allow: avoids full native component tree render; home.test.tsx tests routing logic not component internals
apps/mobile/src/app/(app)/homework/camera.test.tsx,12,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/app/(app)/homework/camera.test.tsx,18,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/(app)/homework/camera.test.tsx,28,jest.mock,expo-camera,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/(app)/homework/camera.test.tsx,54,jest.mock,expo-image-picker,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/(app)/homework/camera.test.tsx,61,jest.mock,'@expo/vector-icons,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/(app)/homework/camera.test.tsx,75,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/(app)/homework/camera.test.tsx,82,jest.mock,../../../lib/theme,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: theme hook requires native ColorScheme unavailable in JSDOM
apps/mobile/src/app/(app)/homework/camera.test.tsx,100,jest.mock,../../../hooks/use-homework-ocr,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,"gc1-allow: native-boundary: uses TextRecognition ML Kit, expo-image-manipulator, expo-file-system — requires native build"
apps/mobile/src/app/(app)/homework/camera.test.tsx,124,jest.mock,../../../hooks/use-speech-recognition,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: isolate native speech module state for camera screen
apps/mobile/src/app/(app)/homework/camera.test.tsx,145,jest.mock,../../../hooks/use-navigation-contract,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: pins isParentProxy + gates for proxy write-guard tests
apps/mobile/src/app/(app)/homework/camera.test.tsx,158,jest.mock,../../../lib/profile,Mobile tests,P2,ui-harness-debt: profile/auth provider is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,pattern-a; gc1-allow: native-boundary: ProfileProvider requires SecureStore + Sentry + full provider tree
apps/mobile/src/app/(app)/homework/camera.test.tsx,219,jest.mock,../../../lib/api-client,Mobile tests,P2,ui-harness-debt: API client mock hides query/error behavior,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: transport-boundary: wires Hono RPC client through routed mock fetch
apps/mobile/src/app/(app)/library.test.tsx,50,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,gc1-allow: i18n boundary — returns en.json strings
apps/mobile/src/app/(app)/library.test.tsx,57,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,gc1-allow: expo-router requires a native navigation container not available in JSDOM
apps/mobile/src/app/(app)/library.test.tsx,64,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,gc1-allow: native module that requires device/simulator to resolve insets
apps/mobile/src/app/(app)/library.test.tsx,71,jest.mock,../../lib/platform-alert,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: wraps Alert.alert which is unavailable in JSDOM
apps/mobile/src/app/(app)/library.test.tsx,84,jest.mock,react-native,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,pattern-a; gc1-allow: react-native is a native boundary; SectionList layout
apps/mobile/src/app/(app)/mentor-memory.test.tsx,40,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/(app)/mentor-memory.test.tsx,52,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/app/(app)/mentor-memory.test.tsx,74,jest.mock,../../hooks/use-active-profile-role,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,pattern-a
apps/mobile/src/app/(app)/mentor-memory.test.tsx,89,jest.mock,../../hooks/use-navigation-contract,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: screen test pins navigation gates without the full app provider tree
apps/mobile/src/app/(app)/mentor-memory.test.tsx,107,jest.mock,../../lib/feature-flags,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,gc1-allow: compile-time constant that switches redirect branch; needed to test V1-mode proxy write guards
apps/mobile/src/app/(app)/mentor-memory.test.tsx,118,jest.mock,../../lib/platform-alert,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,pattern-a
apps/mobile/src/app/(app)/mentor-memory.test.tsx,123,jest.mock,../../lib/sentry,Mobile tests,P3,observability: logging or error-capture sink,Retain,observability-wrapper,gc1-allow: @sentry/react-native external boundary
apps/mobile/src/app/(app)/mentor-memory.test.tsx,132,jest.mock,../../components/tell-mentor-input,Mobile tests,P2,ui-harness-debt: component subtree mock,Opportunistic mobile cleanup,mobile-internal-target,pattern-a
apps/mobile/src/app/(app)/more/accommodation.test.tsx,26,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,gc1-allow: native-boundary
apps/mobile/src/app/(app)/more/accommodation.test.tsx,37,jest.mock,'@expo/vector-icons/Ionicons,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,gc1-allow: native-boundary — bundles native font asset
apps/mobile/src/app/(app)/more/accommodation.test.tsx,47,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,gc1-allow: native-boundary — requires native insets
apps/mobile/src/app/(app)/more/accommodation.test.tsx,54,jest.mock,../../../lib/theme,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: native-boundary — theme hook requires native ColorScheme
apps/mobile/src/app/(app)/more/accommodation.test.tsx,62,jest.mock,../../../lib/platform-alert,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: native-boundary — wraps native Alert
apps/mobile/src/app/(app)/more/account.test.tsx,11,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,gc1-allow: i18n boundary — returns en.json strings
apps/mobile/src/app/(app)/more/account.test.tsx,16,jest.mock,expo-localization,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,gc1-allow: native-boundary — used by i18n init
apps/mobile/src/app/(app)/more/account.test.tsx,25,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,gc1-allow: native-boundary
apps/mobile/src/app/(app)/more/account.test.tsx,29,jest.mock,'@expo/vector-icons/Ionicons,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,gc1-allow: native-boundary — bundles native font asset
apps/mobile/src/app/(app)/more/account.test.tsx,39,jest.mock,'@clerk/clerk-expo,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,gc1-allow: external auth provider
apps/mobile/src/app/(app)/more/account.test.tsx,58,jest.mock,../../../lib/api-client,Mobile tests,P2,ui-harness-debt: API client mock hides query/error behavior,Batch 3 - mobile query/profile harness,mobile-internal-target,pattern-a; gc1-allow: transport-boundary — routed mock fetch drives real hooks
apps/mobile/src/app/(app)/more/celebrations.test.tsx,25,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,gc1-allow: native-boundary
apps/mobile/src/app/(app)/more/celebrations.test.tsx,34,jest.mock,'@expo/vector-icons/Ionicons,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,gc1-allow: native-boundary — bundles native font asset
apps/mobile/src/app/(app)/more/celebrations.test.tsx,44,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,gc1-allow: native-boundary — requires native insets
apps/mobile/src/app/(app)/more/celebrations.test.tsx,51,jest.mock,../../../lib/theme,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: native-boundary — theme hook requires native ColorScheme
apps/mobile/src/app/(app)/more/celebrations.test.tsx,59,jest.mock,../../../lib/platform-alert,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: native-boundary — wraps native Alert
