"file","line","category","burndownClass","effort","borderline","specifier","mocked","note","verifierNote"
"apps/mobile/src/app/(app)/quiz/play.test.tsx",30,"external-boundary","na","none",false,"expo-haptics","notificationAsync and NotificationFeedbackType","expo-haptics is a native device-API third-party module; mocking it is a true external boundary.",""
"apps/mobile/src/app/(app)/quiz/play.test.tsx",122,"external-boundary","na","none",false,"../../../lib/sentry","Sentry.captureException and addBreadcrumb","Confirmed external-boundary by intent. apps/mobile/src/lib/sentry.ts imports `* as Sentry from '@sentry/react-native'` and re-exports a thin wrapper; the gc1-allow names that boundary. Mocking the error-reporting SDK wrapper is sanctioned.",""
"apps/mobile/src/app/(app)/recaps/[recapId].test.tsx",3,"external-boundary","na","none",false,"react-i18next","useTranslation hook with passthrough t()","react-i18next is a third-party library; gc1-allow notes i18n init needs a full provider tree unavailable in JSDOM. Standard external-boundary mock.",""
"apps/mobile/src/app/(app)/recaps/[recapId].test.tsx",20,"external-boundary","na","none",false,"expo-router","useRouter, useLocalSearchParams, Redirect","expo-router navigation framework boundary; native navigation context unavailable in JSDOM. Sanctioned.",""
"apps/mobile/src/app/(app)/recaps/[recapId].test.tsx",35,"external-boundary","na","none",false,"react-native-safe-area-context","useSafeAreaInsets returning zero insets","Third-party native module needing SafeAreaProvider; standard external-boundary mock.",""
"apps/mobile/src/app/(app)/session/index.test.tsx",51,"external-boundary","na","none",false,"../../../lib/api-client","Hono RPC api-client transport; routed mock fetch drives real hooks, real error classes preserved via requireActual","Carries gc1-allow but the INTENT is the network/HTTP transport boundary: the factory uses jest.requireActual to keep all real exports (error classes, hooks) and only overrides useApiClient to inject a routed mock fetch (the HTTP boundary). This is the sanctioned transport-boundary substitution, not internal-logic mocking. Acceptable; not GC6 debt.",""
"apps/mobile/src/app/(app)/session/index.test.tsx",169,"external-boundary","na","none",false,"@clerk/clerk-expo","Clerk auth provider useAuth/getToken","External auth provider (Clerk); getToken is a network/native call. gc1-allow reason is legitimate. True boundary per rule 1.",""
"apps/mobile/src/app/(app)/session/index.test.tsx",176,"external-boundary","na","none",false,"@react-native-community/netinfo","native connectivity module (NetInfo fetch/addEventListener)","Native module requiring device connectivity APIs; unavailable in JSDOM. True external/native boundary. gc1-allow reason legitimate.",""
"apps/mobile/src/app/(app)/session/index.test.tsx",323,"external-boundary","na","none",false,"react-native-safe-area-context","useSafeAreaInsets","Third-party native layout module (safe-area insets unavailable in JSDOM). Standard external/native boundary.",""
"apps/mobile/src/app/(app)/session/index.test.tsx",327,"external-boundary","na","none",false,"expo-file-system","readAsStringAsync + cacheDirectory/documentDirectory constants","Expo native filesystem module — native binding, no JSDOM implementation. External/native boundary.",""
"apps/mobile/src/app/(app)/session/index.test.tsx",347,"external-boundary","na","none",false,"expo-file-system/legacy","cacheDirectory/documentDirectory string constants","Expo native filesystem legacy entry — native binding. External/native boundary.",""
"apps/mobile/src/app/(app)/session/index.test.tsx",356,"external-boundary","na","none",false,"expo-router","useRouter/useLocalSearchParams/useFocusEffect","Expo Router navigation framework — native router context unavailable in JSDOM. External/framework boundary.",""
"apps/mobile/src/app/(app)/shelf/[subjectId]/book/[bookId].test.tsx",6,"external-boundary","na","none",false,"react-native-safe-area-context","useSafeAreaInsets","Third-party native layout module (safe-area insets). External/native boundary.",""
"apps/mobile/src/app/(app)/shelf/[subjectId]/book/[bookId].test.tsx",10,"external-boundary","na","none",false,"react-i18next","i18n provider replaced with test-utils mock-i18n","Third-party i18n library; the factory swaps in the shared test-utils mock-i18n. External library boundary (the mock target is the library, not project logic). Acceptable.",""
"apps/mobile/src/app/(app)/shelf/[subjectId]/book/[bookId].test.tsx",20,"external-boundary","na","none",false,"expo-router","useLocalSearchParams/useRouter (push/back/replace/canGoBack)","Expo Router navigation framework — native router context unavailable in JSDOM. External/framework boundary.",""
"apps/mobile/src/app/(app)/shelf/[subjectId]/index.test.tsx",15,"external-boundary","na","none",false,"react-i18next","i18n translation hooks, routed to test-utils mock-i18n","react-i18next is a third-party i18n library; mocking it to a deterministic translation stub is a sanctioned external-boundary mock, not project code.",""
"apps/mobile/src/app/(app)/shelf/[subjectId]/index.test.tsx",46,"external-boundary","na","none",false,"react-native-safe-area-context","useSafeAreaInsets returning zero insets","Third-party native module with no JSDOM implementation; standard sanctioned mock.",""
"apps/mobile/src/app/(app)/shelf/[subjectId]/index.test.tsx",71,"external-boundary","na","none",false,"expo-router","useLocalSearchParams / useRouter navigation hooks","expo-router is the third-party navigation framework; mocking router/search-param hooks is a sanctioned boundary mock.",""
"apps/mobile/src/app/(auth)/_layout.test.tsx",12,"external-boundary","na","none",false,"expo-router","Stack, useGlobalSearchParams, useLocalSearchParams, useRouter","expo-router third-party navigation framework; sanctioned boundary mock for routing primitives.",""
"apps/mobile/src/app/(auth)/sign-in.test.tsx",38,"external-boundary","na","none",false,"expo-router","useRouter / useLocalSearchParams","expo-router navigation framework; sanctioned boundary mock.",""
"apps/mobile/src/app/(auth)/sign-in.test.tsx",43,"external-boundary","na","none",false,"expo-linking","createURL / openURL deep-link helpers","expo-linking is a third-party native module (deep links / mailto). Sanctioned boundary mock.",""
"apps/mobile/src/app/(auth)/sign-in.test.tsx",48,"external-boundary","na","none",false,"react-native-safe-area-context","useSafeAreaInsets","Third-party native module without JSDOM impl; standard mock.",""
"apps/mobile/src/app/(auth)/sign-up.test.tsx",13,"external-boundary","na","none",false,"expo-router","useRouter / useLocalSearchParams","expo-router navigation framework; sanctioned boundary mock.",""
"apps/mobile/src/app/(auth)/sign-up.test.tsx",19,"external-boundary","na","none",false,"@sentry/react-native","captureMessage / init / captureException / setUser etc.","Sentry is a third-party observability SDK; mocking it to assert structured captureMessage calls is a sanctioned boundary mock.",""
"apps/mobile/src/app/(auth)/sign-up.test.tsx",29,"external-boundary","na","none",false,"react-native-safe-area-context","useSafeAreaInsets","Third-party native module without JSDOM impl; standard mock.",""
"apps/mobile/src/app/(auth)/welcome.test.tsx",9,"external-boundary","na","none",false,"expo-router","useRouter (replace)","expo-router navigation framework; sanctioned boundary mock.",""
"apps/mobile/src/app/(auth)/welcome.test.tsx",91,"external-boundary","na","none",false,"react-native-safe-area-context","useSafeAreaInsets","Third-party native module without JSDOM impl; standard mock.",""
"apps/mobile/src/app/(auth)/welcome.test.tsx",95,"external-boundary","na","none",false,"react-i18next","useTranslation with an inline dictionary","react-i18next is a third-party i18n library; stubbing useTranslation to a deterministic dictionary is a sanctioned external-boundary mock.",""
"apps/mobile/src/app/consent.test.tsx",13,"external-boundary","na","none",false,"react-i18next","i18n translation via shared mock-i18n helper","react-i18next is a third-party i18n library; routed through the shared test-utils mock-i18n helper. External boundary.",""
"apps/mobile/src/app/consent.test.tsx",15,"external-boundary","na","none",false,"expo-router","useRouter/useLocalSearchParams/Redirect navigation primitives","expo-router is a third-party navigation library that cannot run in JSDOM. External boundary.",""
"apps/mobile/src/app/consent.test.tsx",55,"external-boundary","na","none",false,"@clerk/clerk-expo","Clerk useAuth/useUser auth hooks","Clerk is an external auth provider boundary.",""
"apps/mobile/src/app/consent.test.tsx",60,"external-boundary","na","none",false,"react-native-safe-area-context","useSafeAreaInsets native context","Third-party native module providing safe-area insets; unavailable in JSDOM. External boundary.",""
"apps/mobile/src/app/consent.test.tsx",100,"external-boundary","na","none",false,"react-native-reanimated","Reanimated animation runtime (reduced-motion control)","react-native-reanimated is a third-party animation library whose worklets cannot run in JSDOM. External boundary.",""
